Country Name,Year,Value (USD),Status
Croatia,2017,432312165.65728,Normal value
Croatia,2018,247230000.0,Normal value
Croatia,2019,328510000.0,Normal value
Croatia,2020,372870000.0,Normal value
Croatia,2021,261930000.0,Normal value
Croatia,2022,243640000.0,Normal value
Croatia,2023,296090000.0,Normal value
Croatia,2024,283170000.0,Normal value
Cyprus,1993,28100000.0,Normal value
Cyprus,1994,88200000.0,Normal value
Cyprus,1995,296700000.0,Normal value
Cyprus,1996,458500000.0,Normal value
Cyprus,1997,402500000.0,Normal value
Cyprus,1998,700300000.0,Normal value
Cyprus,1999,6409000000.0,Normal value
Cyprus,2000,9541300000.0,Normal value
Cyprus,2001,3148800000.0,Normal value
Cyprus,2002,668000000.0,Normal value
Cyprus,2003,310300000.0,Normal value
Cyprus,2004,264700000.0,Normal value
Cyprus,2005,472800000.0,Normal value
Cyprus,2006,3146500000.0,Normal value
Cyprus,2007,4464700000.0,Normal value
Cyprus,2008,1794400000.0,Normal value
Cyprus,2009,1761280000.0,Normal value
Cyprus,2010,742500000.0,Normal value
Cyprus,2011,449200000.0,Normal value
Cyprus,2012,294610000.0,Normal value
Cyprus,2013,41220000.0,Normal value
Cyprus,2014,56610000.0,Normal value
Cyprus,2015,130900000.0,Normal value
Cyprus,2016,74231207.28929381,Normal value
Cyprus,2017,69126963.589139,Normal value
Cyprus,2018,55760000.0,Normal value
Cyprus,2019,56020000.0,Normal value
Cyprus,2020,38970000.0,Normal value
Cyprus,2021,28650000.0,Normal value
Cyprus,2022,46250000.0,Normal value
Cyprus,2023,86530000.0,Normal value
Cyprus,2024,153400000.0,Normal value
Czechia,1993,237500000.0,Normal value
Czechia,1994,1527300000.0,Normal value
Czechia,1995,2744870000.0,Normal value
Czechia,1996,6329680000.0,Normal value
Czechia,1997,5712390000.0,Normal value
Czechia,1998,4725690000.0,Normal value
Czechia,1999,3933790000.0,Normal value
Czechia,2000,6650030000.0,Normal value
Czechia,2001,3448100000.0,Normal value
Czechia,2002,5922260000.0,Normal value
Czechia,2003,8768390000.0,Normal value
Czechia,2004,18009920000.0,Normal value
Czechia,2005,34340240000.0,Normal value
Czechia,2006,28778550000.0,Normal value
Czechia,2007,37788550000.0,Normal value
Czechia,2008,32280700000.0,Normal value
Czechia,2009,26637000000.0,Normal value
Czechia,2010,22077000000.0,Normal value
Czechia,2011,20608000000.0,Normal value
Czechia,2012,17535000000.0,Normal value
Czechia,2013,12269000000.0,Normal value
Czechia,2014,10777000000.0,Normal value
Czechia,2018,5159310000.0,Normal value
Czechia,2019,3830590000.0,Normal value
Czechia,2020,4228900000.0,Normal value
Czechia,2021,5011980000.0,Normal value
Czechia,2022,5655140000.0,Normal value
Czechia,2023,4660790000.0,Normal value
Czechia,2024,3610430000.0,Normal value
Côte d’Ivoire,1998,19020000.0,Normal value
Côte d’Ivoire,1999,75420000.0,Normal value
Côte d’Ivoire,2000,32990000.000000004,Normal value
Côte d’Ivoire,2001,8600000.0,Normal value
Côte d’Ivoire,2002,17490000.0,Normal value
Côte d’Ivoire,2003,24310000.0,Normal value
Côte d’Ivoire,2004,50170000.0,Normal value
Côte d’Ivoire,2005,34960000.0,Normal value
Côte d’Ivoire,2006,107040000.0,Normal value
Côte d’Ivoire,2007,164360000.0,Normal value
Côte d’Ivoire,2008,291860000.0,Normal value
Côte d’Ivoire,2009,240600000.0,Normal value
Côte d’Ivoire,2010,227010000.0,Normal value
Côte d’Ivoire,2011,116580000.0,Normal value
Côte d’Ivoire,2012,174200000.0,Normal value
Côte d’Ivoire,2013,367370000.0,Normal value
Côte d’Ivoire,2014,398980000.0,Normal value
Côte d’Ivoire,2015,521850000.0,Normal value
Côte d’Ivoire,2019,150790000.0,Normal value
Côte d’Ivoire,2020,169100000.0,Normal value
Denmark,1975,54000000.0,Normal value
Denmark,1976,65000000.0,Normal value
Denmark,1977,49000000.0,Normal value
Denmark,1978,62000000.0,Normal value
Denmark,1979,62890000.0,Normal value
Denmark,1980,54560000.0,Normal value
Denmark,1981,56930000.0,Normal value
Denmark,1982,55820000.0,Normal value
Denmark,1983,168030000.0,Normal value
Denmark,1984,159420000.0,Normal value
Denmark,1985,1505520000.0,Normal value
Denmark,1986,2055870000.0,Normal value
Denmark,1987,2145550000.0,Normal value
Denmark,1988,5000290000.0,Normal value
Denmark,1989,13998180000.0,Normal value
Denmark,1990,11894040000.0,Normal value
Denmark,1991,10036490000.0,Normal value
Denmark,1992,15204790000.0,Normal value
Denmark,1993,20028360000.0,Normal value
Denmark,1994,25793870000.0,Normal value
Denmark,1995,26206400000.0,Normal value
Denmark,1996,33809000000.0,Normal value
Denmark,1997,43861170000.0,Normal value
Denmark,1998,67133470000.0,Normal value
Denmark,1999,55562340000.0,Normal value
Denmark,2000,89909810000.0,Normal value
Denmark,2001,66026060000.0,Normal value
Denmark,2002,32507890000.0,Normal value
Denmark,2003,43877390000.0,Normal value
Denmark,2004,68190070000.00001,Normal value
Early-demographic dividend,1993,185547010000.0,Normal value
Early-demographic dividend,1994,261666520000.0,Normal value
Early-demographic dividend,1995,176718460000.0,Normal value
Early-demographic dividend,1996,217792140000.0,Normal value
Early-demographic dividend,1997,253393830000.0,Normal value
Early-demographic dividend,1998,219563200000.0,Normal value
Early-demographic dividend,1999,277510310000.0,Normal value
Early-demographic dividend,2000,893985877404.089,Normal value
Early-demographic dividend,2001,476311018382.804,Normal value
Early-demographic dividend,2002,405224823278.522,Normal value
Early-demographic dividend,2003,655958710505.306,Normal value
Early-demographic dividend,2004,1343421318892.264,Normal value
Early-demographic dividend,2005,2197937989409.915,Normal value
Early-demographic dividend,2006,2842166486429.835,Normal value
Early-demographic dividend,2007,2894311965348.74,Normal value
Early-demographic dividend,2008,2445519723974.31,Normal value
Early-demographic dividend,2009,2303257121502.82,Normal value
Early-demographic dividend,2010,2375333037347.98,Normal value
Early-demographic dividend,2011,1983064824634.71,Normal value
Early-demographic dividend,2012,2088903618294.273,Normal value
Early-demographic dividend,2013,1971554209532.5696,Normal value
Early-demographic dividend,2014,2329996753288.323,Normal value
Early-demographic dividend,2015,2141447186647.972,Normal value
Early-demographic dividend,2016,2143522719214.1145,Normal value
Early-demographic dividend,2017,2583608255423.077,Normal value
Early-demographic dividend,2018,2520445640000.0,Normal value
Early-demographic dividend,2019,2491835450000.0,Normal value
Early-demographic dividend,2020,4159791170000.0,Normal value
Early-demographic dividend,2021,4456968140000.0,Normal value
Early-demographic dividend,2022,3994218140000.0,Normal value
Early-demographic dividend,2023,4462229140000.0,Normal value
Early-demographic dividend,2024,5350702650000.0,Normal value
East Asia & Pacific,1975,61867610000.0,Normal value
East Asia & Pacific,1976,94157480000.0,Normal value
East Asia & Pacific,1977,104637870000.0,Normal value
East Asia & Pacific,1978,195325440000.0,Normal value
East Asia & Pacific,1979,173103510000.0,Normal value
East Asia & Pacific,1980,205587450000.0,Normal value
East Asia & Pacific,1981,288875810000.0,Normal value
East Asia & Pacific,1982,193816620000.0,Normal value
East Asia & Pacific,1983,312817380000.0,Normal value
East Asia & Pacific,1984,357911800000.0,Normal value
East Asia & Pacific,1985,490380080000.0,Normal value
East Asia & Pacific,1986,1243591660000.0,Normal value
East Asia & Pacific,1987,2297570320000.0,Normal value
East Asia & Pacific,1988,2995355288000.0,Normal value
East Asia & Pacific,1989,3828330240000.0,Normal value
East Asia & Pacific,1990,2454190840000.0,Normal value
East Asia & Pacific,1991,1627420370000.0,Normal value
East Asia & Pacific,1992,1192987360000.0,Normal value
East Asia & Pacific,1993,1906315154000.0,Normal value
East Asia & Pacific,1994,2580440280000.0,Normal value
East Asia & Pacific,1995,2192374160000.0,Normal value
East Asia & Pacific,1996,2616045170000.0,Normal value
East Asia & Pacific,1997,3513033960000.0,Normal value
East Asia & Pacific,1998,2913999380000.0,Normal value
East Asia & Pacific,1999,4393549510000.0,Normal value
East Asia & Pacific,2000,5435553650000.0,Normal value
East Asia & Pacific,2001,3686416360000.0,Normal value
East Asia & Pacific,2002,3970047381000.0,Normal value
East Asia & Pacific,2003,4788762000000.0,Normal value
East Asia & Pacific,2004,6618876130000.0,Normal value
East Asia & Pacific,2005,7919014270000.0,Normal value
East Asia & Pacific,2006,10908599650000.0,Normal value
East Asia & Pacific,2007,20250875410000.0,Normal value
East Asia & Pacific,2008,15143477180151.186,Normal value
East Asia & Pacific,2009,17323798783864.717,Normal value
East Asia & Pacific,2010,18718334284328.82,Normal value
East Asia & Pacific,2011,17218113257844.707,Normal value
East Asia & Pacific,2012,13446028240000.0,Normal value
East Asia & Pacific,2013,18811593525493.91,Normal value
East Asia & Pacific,2014,21892526832365.39,Normal value
East Asia & Pacific,2015,51014251972132.37,Normal value
East Asia & Pacific,2016,28774385085468.58,Normal value
East Asia & Pacific,2017,29738882083135.844,Normal value
East Asia & Pacific,2018,26950560470000.0,Normal value
East Asia & Pacific,2019,29769696280000.0,Normal value
East Asia & Pacific,2020,50301517800000.0,Normal value
East Asia & Pacific,2021,62594144920000.0,Normal value
East Asia & Pacific,2022,48475630230000.0,Normal value
East Asia & Pacific,2023,45955087810000.0,Normal value
East Asia & Pacific,2024,53340611760000.0,Normal value
East Asia & Pacific (IDA & IBRD),1993,156911534000.0,Normal value
East Asia & Pacific (IDA & IBRD),1994,186871860000.0,Normal value
East Asia & Pacific (IDA & IBRD),1995,225613400000.0,Normal value
East Asia & Pacific (IDA & IBRD),1996,398008370000.0,Normal value
East Asia & Pacific (IDA & IBRD),1997,473646960000.0,Normal value
East Asia & Pacific (IDA & IBRD),1998,357049140000.0,Normal value
East Asia & Pacific (IDA & IBRD),2000,844701830000.0,Normal value
East Asia & Pacific (IDA & IBRD),2001,527515600000.0,Normal value
East Asia & Pacific (IDA & IBRD),2002,419748591000.0,Normal value
East Asia & Pacific (IDA & IBRD),2003,553471170000.0,Normal value
East Asia & Pacific (IDA & IBRD),2004,707740480000.0,Normal value
East Asia & Pacific (IDA & IBRD),2005,560060140000.0,Normal value
East Asia & Pacific (IDA & IBRD),2006,1374652670000.0,Normal value
East Asia & Pacific (IDA & IBRD),2007,6692042390000.0,Normal value
East Asia & Pacific (IDA & IBRD),2008,4191871210151.1855,Normal value
East Asia & Pacific (IDA & IBRD),2009,8171667313864.716,Normal value
East Asia & Pacific (IDA & IBRD),2010,8752547484328.823,Normal value
East Asia & Pacific (IDA & IBRD),2011,7164012307844.707,Normal value
East Asia & Pacific (IDA & IBRD),2012,5517321210000.0,Normal value
East Asia & Pacific (IDA & IBRD),2013,8345468075493.91,Normal value
East Asia & Pacific (IDA & IBRD),2014,12575486672365.39,Normal value
East Asia & Pacific (IDA & IBRD),2015,39846042012132.37,Normal value
East Asia & Pacific (IDA & IBRD),2016,18871678943366.72,Normal value
East Asia & Pacific (IDA & IBRD),2017,17870892144813.953,Normal value
East Asia & Pacific (IDA & IBRD),2018,13771992570000.0,Normal value
East Asia & Pacific (IDA & IBRD),2019,18904593880000.0,Normal value
East Asia & Pacific (IDA & IBRD),2020,32534186850000.0,Normal value
East Asia & Pacific (IDA & IBRD),2021,41591091470000.0,Normal value
East Asia & Pacific (IDA & IBRD),2022,33434246610000.0,Normal value
East Asia & Pacific (IDA & IBRD),2023,30561361770000.0,Normal value
East Asia & Pacific (IDA & IBRD),2024,35645243110000.0,Normal value
East Asia & Pacific (excluding high income),1993,156911534000.0,Normal value
East Asia & Pacific (excluding high income),1994,186871860000.0,Normal value
East Asia & Pacific (excluding high income),1995,225613400000.0,Normal value
East Asia & Pacific (excluding high income),1996,398008370000.0,Normal value
East Asia & Pacific (excluding high income),1997,473646960000.0,Normal value
East Asia & Pacific (excluding high income),1998,357049140000.0,Normal value
East Asia & Pacific (excluding high income),2000,844701830000.0,Normal value
East Asia & Pacific (excluding high income),2001,527515600000.0,Normal value
East Asia & Pacific (excluding high income),2002,419748591000.0,Normal value
East Asia & Pacific (excluding high income),2003,553471170000.0,Normal value
East Asia & Pacific (excluding high income),2004,707740480000.0,Normal value
East Asia & Pacific (excluding high income),2005,560060140000.0,Normal value
East Asia & Pacific (excluding high income),2006,1374652670000.0,Normal value
East Asia & Pacific (excluding high income),2007,6692042390000.0,Normal value
East Asia & Pacific (excluding high income),2008,4191871210151.1855,Normal value
East Asia & Pacific (excluding high income),2009,8171667313864.716,Normal value
East Asia & Pacific (excluding high income),2010,8752547484328.823,Normal value
East Asia & Pacific (excluding high income),2011,7164012307844.707,Normal value
East Asia & Pacific (excluding high income),2012,5517321210000.0,Normal value
East Asia & Pacific (excluding high income),2013,8345468075493.91,Normal value
East Asia & Pacific (excluding high income),2014,12575486672365.39,Normal value
East Asia & Pacific (excluding high income),2015,39846042012132.37,Normal value
East Asia & Pacific (excluding high income),2016,18871678943366.72,Normal value
East Asia & Pacific (excluding high income),2017,17870892144813.95,Normal value
East Asia & Pacific (excluding high income),2018,13771992570000.0,Normal value
East Asia & Pacific (excluding high income),2019,18904593880000.0,Normal value
East Asia & Pacific (excluding high income),2020,32534186850000.0,Normal value
East Asia & Pacific (excluding high income),2021,41591091470000.0,Normal value
East Asia & Pacific (excluding high income),2022,33434246610000.0,Normal value
East Asia & Pacific (excluding high income),2023,30561361770000.0,Normal value
East Asia & Pacific (excluding high income),2024,35645243110000.0,Normal value
Eastern & Southern Africa,1993,8014380000.0,Normal value
Eastern & Southern Africa,1994,13726400000.0,Normal value
Eastern & Southern Africa,1995,16242230000.0,Normal value
Eastern & Southern Africa,1996,27491840000.0,Normal value
Eastern & Southern Africa,1997,43046360000.0,Normal value
Eastern & Southern Africa,1998,54813490000.0,Normal value
Eastern & Southern Africa,1999,73204280000.0,Normal value
Eastern & Southern Africa,2000,70629600000.0,Normal value
Eastern & Southern Africa,2001,35532800000.0,Normal value
Eastern & Southern Africa,2004,84188410000.0,Normal value
Ecuador,1994,71300000.0,Normal value
Ecuador,1995,112500000.0,Normal value
Ecuador,1996,70200000.0,Normal value
Ecuador,1997,62200000.0,Normal value
Ecuador,1998,9400000.0,Normal value
Ecuador,1999,18300000.0,Normal value
Ecuador,2000,18300000.0,Normal value
Ecuador,2001,4800000.0,Normal value
Ecuador,2002,13200000.0,Normal value
"Egypt, Arab Rep.",2006,48363770000.0,Normal value
"Egypt, Arab Rep.",2007,61517870000.0,Normal value
"Egypt, Arab Rep.",2008,95826680000.0,Normal value
"Egypt, Arab Rep.",2009,74374270000.0,Normal value
"Egypt, Arab Rep.",2010,37215400000.0,Normal value
"Egypt, Arab Rep.",2011,15897550000.0,Normal value
"Egypt, Arab Rep.",2012,17093390000.0,Normal value
"Egypt, Arab Rep.",2013,12735110000.0,Normal value
"Egypt, Arab Rep.",2014,26440980000.0,Normal value
"Egypt, Arab Rep.",2015,14760100000.0,Normal value
"Egypt, Arab Rep.",2016,10080164453.5071,Normal value
"Egypt, Arab Rep.",2017,14428816885.2011,Normal value
